source_name,qa_reason,season,week,team,player,position,offense_pct,canonical_player_id,match_method,match_confidence,match_score
nflverse.snap_counts@2025,unmatched,2025,14,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,MIA,Aaron Brewer,OL,0.89,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,TB,Michael Jordan,G,0.57,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,NO,William Sherman,G,0.31,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,SEA,Olusegun Oluwatimi,C,0.87,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,TEN,Oli Udoh,OL,0.35,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,14,WAS,Samuel Cosmi,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,ATL,Nathan Carter,RB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,NO,William Sherman,G,0.38,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,TEN,Oli Udoh,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,15,WAS,Samuel Cosmi,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,TEN,Oli Udoh,OL,0.29,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,NO,William Sherman,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,WAS,Samuel Cosmi,T,0.93,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,WAS,Trenton Scott,T,0.11,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,16,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,WAS,Trenton Scott,T,0.05,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,NE,Michael Onwenu,OL,0.88,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,TEN,Oli Udoh,OL,0.14,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,NO,William Sherman,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,17,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,BAL,CJ Okoye,DL,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,TB,Michael Jordan,G,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,LV,Delmar Glaze,T,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,MIA,Aaron Brewer,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,ATL,Nathan Carter,RB,0.03,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,NO,William Sherman,G,0.04,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,NO,Jonah Williams,DE,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,TEN,Oli Udoh,OL,0.17,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,18,WAS,Trenton Scott,T,0.14,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,19,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,19,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,20,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,20,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,20,SEA,Olusegun Oluwatimi,C,0.11,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,21,LA,Byron Young,LB,0.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,21,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,22,NE,Michael Onwenu,OL,1.0,,manual_review,0.0,
nflverse.snap_counts@2025,unmatched,2025,22,SEA,Olusegun Oluwatimi,C,0.04,,manual_review,0.0,
