signal,market,book_group,bucket,theta,anchor,n_games,n_quotes,clv_mean,clv_sharpe,clv_p,realized_roi,roi_fdr_survive,season_sign_consistent,is_control
continuation,totals,pinnacle,all,0.5,t50,509,509,-0.9106090373280943,-1.4882582377969105,1.0,-0.2153349795425461,False,True,False
continuation,totals,pinnacle,all,0.5,t75,251,251,0.05179282868525897,0.14403200098160496,0.011247739307536444,-0.17866150078584744,True,True,False
continuation,totals,pinnacle,all,1,t50,95,95,-1.4210526315789473,-4.823752774751054,1.0,-0.2488652824722356,False,True,False
continuation,totals,pinnacle,all,1,t75,16,16,-0.21875,-0.8539125638299665,0.9996818504293798,-0.2809633027522936,False,True,False
continuation,totals,pinnacle,low,0.5,t50,47,47,-0.23404255319148937,-0.43321949563975887,0.9985110169021997,-0.1610384540308413,False,True,False
continuation,totals,pinnacle,low,0.5,t75,68,68,0.1323529411764706,0.40072575891998197,0.0004757820497200741,-0.09282245008094983,True,True,False
continuation,totals,pinnacle,low,1,t50,2,2,-0.5,0.0,,-0.5,False,True,False
continuation,totals,pinnacle,low,1,t75,4,4,-0.25,-0.8660254037844387,0.9583677416682248,-0.041284403669724745,False,False,False
continuation,totals,pinnacle,mid,0.5,t50,266,266,-0.9022556390977443,-1.5032973976539128,1.0,-0.22811616196454437,False,True,False
continuation,totals,pinnacle,mid,0.5,t75,128,128,0.0234375,0.06516261344632743,0.23049099897526323,-0.13381594036697247,False,False,False
continuation,totals,pinnacle,mid,1,t50,49,49,-1.4489795918367347,-6.890714522079969,1.0,-0.25145103913124883,False,True,False
continuation,totals,pinnacle,mid,1,t75,7,7,-0.21428571428571427,-0.8017837257372732,0.9830525732376554,-0.45216251638269994,False,False,False
continuation,totals,pinnacle,high,0.5,t50,196,196,-1.0841836734693877,-2.062923322958666,1.0,-0.21100917431192664,False,True,False
continuation,totals,pinnacle,high,0.5,t75,55,55,0.01818181818181818,0.047291520230276156,0.36289797156258785,-0.3891576313594661,False,False,False
continuation,totals,pinnacle,high,1,t50,44,44,-1.4318181818181819,-4.5302016812419375,1.0,-0.23457047539616346,False,True,False
continuation,totals,pinnacle,high,1,t75,5,5,-0.2,-0.7302967433402214,0.9487647825701253,-0.2330275229357798,False,False,False
continuation,totals,soft,all,0.5,t50,689,3088,-0.7171020803096274,-1.1804575582807948,1.0,-0.18492632187430877,False,True,False
continuation,totals,soft,all,0.5,t75,506,1576,0.080566534914361,0.27308652635782593,4.0506621137138036e-10,-0.11356739686427833,True,True,False
